especie_original,cat_ameaca_cncflora,fonte
Selenipedium isabelianum,DD,cncflora_out_1
Selenipedium palmifolium,LC,cncflora_out_1
Sellocharis paradoxa,VU,cncflora_out_1
Senaea coerulea,EN,cncflora_out_1
Senaea coerulea,EN,cncflora_out_0
Senaea janeirensis,CR,cncflora_out_1
Senaea janeirensis,EN,cncflora_out_0
Senecio adamantinus,LC,cncflora_out_1
Senecio almasensis,CR,cncflora_out_1
Senecio arctiifolius,EN,cncflora_out_1
Senecio caparaoensis,EN,cncflora_out_1
Senecio crassiflorus,NT,cncflora_out_1
Senecio gertii,EN,cncflora_out_1
Senecio graciellae,EN,cncflora_out_1
Senecio hatschbachii,EN,cncflora_out_1
Senecio heteroschizus,EN,cncflora_out_1
Senecio langei,VU,cncflora_out_1
Senecio malacophyllus,DD,cncflora_out_1
Senecio pohlii,NT,cncflora_out_1
Senecio promatensis,CR,cncflora_out_1
Senecio ramboanus,EN,cncflora_out_1
Senecio ramentaceus,VU,cncflora_out_1
Senecio riograndensis,EN,cncflora_out_1
Senefeldera verticillata,LC,cncflora_out_1
Senegalia cearensis,VU,cncflora_out_1
Senegalia hatschbachii,LC,cncflora_out_1
Senegalia incerta,DD,cncflora_out_1
Senegalia irwinii,LC,cncflora_out_1
Senegalia kallunkiae,LC,cncflora_out_1
Senegalia kallunkiae,NT,cncflora_out_0
Senegalia latifoliola,DD,cncflora_out_1
Senegalia miersii,EN,cncflora_out_1
Senegalia mikanii,EN,cncflora_out_1
Senegalia parviceps,DD,cncflora_out_1
Senegalia ricoae,CR,cncflora_out_1
Senna angulata,LC,cncflora_out_1
Senna formosa,VU,cncflora_out_1
Senna paradictyon,LC,cncflora_out_1
Serjania acuminata,DD,cncflora_out_1
Serjania cuspidata,LC,cncflora_out_1
Serjania deflexa,LC,cncflora_out_1
Serjania divaricocca,CR,cncflora_out_1
Serjania fluminensis,EN,cncflora_out_1
Serjania hamuligera,DD,cncflora_out_1
Serjania hatschbachii,CR,cncflora_out_1
Serjania itatiaiensis,DD,cncflora_out_1
Serjania littoralis,EN,cncflora_out_1
Serjania platycarpa,LC,cncflora_out_1
Serjania tenuis,VU,cncflora_out_1
Serjania truncata,DD,cncflora_out_1
Sessea brasiliensis,NT,cncflora_out_1
Sessea regnellii,LC,cncflora_out_1
Setaria parviflora var. pilosissima,CR,cncflora_out_1
Setaria paucifolia,LC,cncflora_out_1
Setaria stolonifera,CR,cncflora_out_1
Setaria tenacissima,LC,cncflora_out_1
Sida petropolitana,DD,cncflora_out_1
Sida rufescens,LC,cncflora_out_1
Sida sampaiana,DD,cncflora_out_1
Siderasis fuscata,EN,cncflora_out_1
Siderasis fuscata,EN,cncflora_out_0
Sideroxylon obtusifolium,LC,cncflora_out_1
Simaba floribunda,LC,cncflora_out_1
Simaba glabra,VU,cncflora_out_1
Simaba insignis,EN,cncflora_out_1
Simaba planaltina,CR,cncflora_out_1
Simaba pumila,VU,cncflora_out_1
Simaba salubris,CR,cncflora_out_1
Simaba suaveolens,CR,cncflora_out_1
Simaba warmingiana,EN,cncflora_out_1
Simira corumbensis,LC,cncflora_out_1
Simira eliezeriana,EN,cncflora_out_1
Simira gardneriana,NT,cncflora_out_1
Simira gardneriana,NT,cncflora_out_0
Simira glaziovii,LC,cncflora_out_1
Simira grazielae,CR,cncflora_out_1
Simira grazielae,EN,cncflora_out_0
Simira hatschbachiorum,EN,cncflora_out_1
Simira hatschbachiorum,EN,cncflora_out_0
Simira paraensis,VU,cncflora_out_1
Simira pilosa,DD,cncflora_out_1
Simira rubra,DD,cncflora_out_1
Simira viridiflora,LC,cncflora_out_1
Simira walteri,EN,cncflora_out_1
Sinningia aghensis,EN,cncflora_out_1
Sinningia araneosa,VU,cncflora_out_1
Sinningia barbata,LC,cncflora_out_1
Sinningia brasiliensis,LC,cncflora_out_1
Sinningia bulbosa,EN,cncflora_out_1
Sinningia canescens,NT,cncflora_out_1
Sinningia carangolensis,EN,cncflora_out_1
Sinningia cardinalis,EN,cncflora_out_1
Sinningia cardinalis,CR,cncflora_out_0
Sinningia cochlearis,CR,cncflora_out_1
Sinningia cochlearis,CR,cncflora_out_0
Sinningia conspicua,DD,cncflora_out_1
Sinningia cooperi,LC,cncflora_out_1
Sinningia curtiflora,NT,cncflora_out_1
Sinningia defoliata,VU,cncflora_out_1
Sinningia douglasii,LC,cncflora_out_1
Sinningia elatior,LC,cncflora_out_1
Sinningia gesneriifolia,CR,cncflora_out_1
Sinningia glazioviana,CR,cncflora_out_1
Sinningia guttata,EN,cncflora_out_1
Sinningia guttata,EN,cncflora_out_0
Sinningia harleyi,EN,cncflora_out_1
Sinningia hatschbachii,EN,cncflora_out_1
Sinningia helleri,CR,cncflora_out_1
Sinningia hirsuta,EN,cncflora_out_1
Sinningia hirsuta,EN,cncflora_out_0
Sinningia iarae,EN,cncflora_out_1
Sinningia insularis,EN,cncflora_out_1
Sinningia kautskyi,VU,cncflora_out_1
Sinningia lateritia,EN,cncflora_out_1
Sinningia lindleyi,EN,cncflora_out_1
Sinningia lindleyi,EN,cncflora_out_0
Sinningia lineata,EN,cncflora_out_1
Sinningia macropoda,LC,cncflora_out_1
Sinningia magnifica,LC,cncflora_out_1
Sinningia micans,EN,cncflora_out_1
Sinningia muscicola,CR,cncflora_out_1
Sinningia piresiana,EN,cncflora_out_1
Sinningia pusilla,EN,cncflora_out_1
Sinningia rupicola,EN,cncflora_out_1
Sinningia sceptrum,LC,cncflora_out_1
Sinningia speciosa,NT,cncflora_out_1
Sinningia striata,VU,cncflora_out_1
Sinningia tuberosa,VU,cncflora_out_1
Sinningia valsuganensis,EN,cncflora_out_1
Sinningia velutina,VU,cncflora_out_1
Sinningia villosa,EN,cncflora_out_1
Sinningia warmingii,LC,cncflora_out_1
Siparuna bifida,LC,cncflora_out_1
Siparuna brasiliensis,LC,cncflora_out_1
Siparuna glycycarpa,LC,cncflora_out_1
Siparuna petasiformis,DD,cncflora_out_1
Siparuna reginae,LC,cncflora_out_1
Siphocampylus corymbiferus,NT,cncflora_out_1
Siphocampylus lycioides,NT,cncflora_out_1
Siphocampylus verticillatus,LC,cncflora_out_1
Siphocampylus viscidus,DD,cncflora_out_1
Siphoneugena delicata,VU,cncflora_out_1
Siphoneugena densiflora,LC,cncflora_out_1
Siphoneugena kiaerskoviana,NT,cncflora_out_1
Siphoneugena kuhlmannii,VU,cncflora_out_1
Siphoneugena kuhlmannii,VU,cncflora_out_0
Siphoneugena reitzii,LC,cncflora_out_1
Siphoneugena widgreniana,LC,cncflora_out_1
Sisyrinchium rambonis,LC,cncflora_out_1
Sloanea dubia,DD,cncflora_out_1
Sloanea erismoides,DD,cncflora_out_1
Sloanea fasciculata,EN,cncflora_out_1
Sloanea froesii,VU,cncflora_out_1
Sloanea garckeana,LC,cncflora_out_1
Sloanea hatschbachii,EN,cncflora_out_1
Sloanea hirsuta,LC,cncflora_out_1
Sloanea obtusifolia,EN,cncflora_out_1
Sloanea obtusifolia,EN,cncflora_out_0
Sloanea petalata,CR,cncflora_out_1
Sloanea pseudoverticillata,DD,cncflora_out_1
Sloanea retusa,LC,cncflora_out_1
Smallanthus araucariophilus,CR,cncflora_out_1
Smallanthus connatus,LC,cncflora_out_1
Smallanthus riograndensis,EN,cncflora_out_1
Smilax goyazana,LC,cncflora_out_1
Smilax japicanga,NT,cncflora_out_1
Smilax lappacea,EN,cncflora_out_1
Smilax longifolia,LC,cncflora_out_1
Smilax lutescens,EN,cncflora_out_1
Smilax muscosa,VU,cncflora_out_1
Smilax spicata,EN,cncflora_out_1
Smilax subsessiliflora,EN,cncflora_out_1
Sobralia liliastrum,LC,cncflora_out_1
Solanum affine,LC,cncflora_out_1
Solanum arenarium,EN,cncflora_out_1
Solanum bahianum,EN,cncflora_out_1
Solanum bullatum,LC,cncflora_out_1
Solanum capoerum,LC,cncflora_out_1
Solanum carautae,NT,cncflora_out_1
Solanum cinnamomeum,LC,cncflora_out_1
Solanum diamantinense,NT,cncflora_out_1
Solanum diploconos,LC,cncflora_out_1
Solanum eitenii,CR,cncflora_out_1
Solanum friburgense,VU,cncflora_out_1
Solanum gertii,EN,cncflora_out_1
Solanum gertii,NT,cncflora_out_0
Solanum granulosoleprosum,LC,cncflora_out_1
Solanum graveolens,EN,cncflora_out_1
Solanum hasslerianum,LC,cncflora_out_1
Solanum jabrense,EN,cncflora_out_1
Solanum kleinii,EN,cncflora_out_1
Solanum latiflorum,LC,cncflora_out_1
Solanum leucodendron,LC,cncflora_out_1
Solanum melissarum,LC,cncflora_out_1
Solanum ovum-fringillae,DD,cncflora_out_1
Solanum pabstii,EN,cncflora_out_1
Solanum pachimatium,VU,cncflora_out_1
Solanum paralum,EN,cncflora_out_1
Solanum pinetorum,NT,cncflora_out_1
Solanum pseudoquina,LC,cncflora_out_1
Solanum psilophyllum,EN,cncflora_out_1
Solanum reitzii,NT,cncflora_out_1
Solanum restingae,EN,cncflora_out_1
Solanum santosii,VU,cncflora_out_1
Solanum sooretamum,LC,cncflora_out_1
Solanum spissifolium,CR,cncflora_out_1
Solanum sycocarpum,NT,cncflora_out_1
Solanum verticillatum,LC,cncflora_out_1
Solanum viscosissimum,EN,cncflora_out_1
Solanum warmingii,NT,cncflora_out_1
Solanum warmingii,EN,cncflora_out_0
Sophronitis cernua,LC,cncflora_out_1
Sorghastrum stipoides,LC,cncflora_out_1
Sorocea carautana,EN,cncflora_out_1
Sorocea guilleminiana,LC,cncflora_out_1
Sorocea longipedicellata,CR,cncflora_out_1
Souroubea platyadenia,DD,cncflora_out_1
Southbya organensis,CR,cncflora_out_1
Spananthe paniculata,LC,cncflora_out_1
Sparattosperma catingae,EN,cncflora_out_1
Sparattosperma catingae,EN,cncflora_out_0
Specklinia bacillaris,EN,cncflora_out_1
Specklinia carinifera,VU,cncflora_out_1
Specklinia castellensis,CR,cncflora_out_1
Specklinia conspersa,EN,cncflora_out_1
Specklinia garayi,CR,cncflora_out_1
Specklinia gomesferreirae,CR,cncflora_out_1
Specklinia hymenantha,DD,cncflora_out_1
Specklinia lingua,EN,cncflora_out_1
Specklinia ruschii,CR,cncflora_out_1
Spermacoce glabra,LC,cncflora_out_1
Spermacoce tenuior,LC,cncflora_out_1
Sphaerorrhiza burchellii,EN,cncflora_out_1
Sphaerorrhiza sarmentiana,LC,cncflora_out_1
Sphagnum amoenum,DD,cncflora_out_1
Sphagnum costae,DD,cncflora_out_1
Sphagnum luetzelburgii,DD,cncflora_out_1
Sphagnum pendulirameum,LC,cncflora_out_1
Sphagnum scorpioides,DD,cncflora_out_1
Sphagnum subhomophyllum,DD,cncflora_out_1
Sphagnum triporosum,DD,cncflora_out_1
Sphinctanthus acutilobus,DD,cncflora_out_1
Spigelia aceifolia,EN,cncflora_out_1
Spigelia amplexicaulis,EN,cncflora_out_1
Spigelia cipoensis,CR,cncflora_out_1
Spigelia flava,VU,cncflora_out_1
Spigelia kleinii var. paranaensis,DD,cncflora_out_1
Spigelia kuhlmannii,EN,cncflora_out_1
Spigelia lundiana,EN,cncflora_out_1
Spigelia reitzii,EN,cncflora_out_1
Spigelia sellowiana,LC,cncflora_out_1
Spigelia vestita,EN,cncflora_out_1
Spiranthera atlantica,DD,cncflora_out_1
Spiranthera odoratissima,LC,cncflora_out_1
Spirotheca rivieri,LC,cncflora_out_1
Spondias admirabilis,EN,cncflora_out_1
Spondias expeditionaria,DD,cncflora_out_1
Spongiosperma longilobum,EN,cncflora_out_1
Sporobolus adustus,LC,cncflora_out_1
Sporobolus apiculatus,EN,cncflora_out_1
Sporobolus camporum,LC,cncflora_out_1
Sporobolus hians,CR,cncflora_out_1
Sporobolus paucifolius,DD,cncflora_out_1
Stachyarrhena acutiloba,DD,cncflora_out_1
Stachyarrhena harleyi,LC,cncflora_out_1
Stachytarpheta ajugifolia,EN,cncflora_out_1
Stachytarpheta almasensis,EN,cncflora_out_1
Stachytarpheta bicolor,LC,cncflora_out_1
Stachytarpheta discolor,EN,cncflora_out_1
Stachytarpheta froesii,EN,cncflora_out_1
Stachytarpheta galactea,DD,cncflora_out_1
Stachytarpheta integrifolia,EN,cncflora_out_1
Stachytarpheta itambensis,EN,cncflora_out_1
Stachytarpheta lacunosa,VU,cncflora_out_1
Stachytarpheta lychnitis,VU,cncflora_out_1
Stachytarpheta monachinoi,EN,cncflora_out_1
Stachytarpheta pohliana,DD,cncflora_out_1
Stachytarpheta procumbens,EN,cncflora_out_1
Stachytarpheta radlkoferiana,VU,cncflora_out_1
Staelia hatschbachii,EN,cncflora_out_1
Staelia tocantinsiana,EN,cncflora_out_1
Staminodianthus rosae,VU,cncflora_out_1
Standleya erecta,CR,cncflora_out_1
Standleya kuhlmanni,EN,cncflora_out_1
Standleya limae,CR,cncflora_out_1
Stanhopea insignis,DD,cncflora_out_1
Stanhopea lietzei,LC,cncflora_out_1
Staurogyne anigozanthus,NT,cncflora_out_1
Staurogyne brachiata,EN,cncflora_out_1
Staurogyne brachiata,EN,cncflora_out_0
Staurogyne carvalhoi,VU,cncflora_out_1
Staurogyne elegans,VU,cncflora_out_1
Staurogyne euryphylla,EN,cncflora_out_1
Staurogyne itatiaiae,EN,cncflora_out_1
Staurogyne minarum,EN,cncflora_out_1
Staurogyne vauthieriana,EN,cncflora_out_1
Staurogyne veronicifolia,EN,cncflora_out_1
Staurogyne warmingiana,EN,cncflora_out_1
Stelis palmeiraensis,VU,cncflora_out_1
Stemodia harleyi,VU,cncflora_out_1
Stemodia hyptoides,VU,cncflora_out_1
Stenachaenium macrocephalum,CR,cncflora_out_1
Stenandrium diphyllum,LC,cncflora_out_1
Stenandrium goiasense,DD,cncflora_out_1
Stenandrium hatschbachii,EN,cncflora_out_1
Stenandrium irwinii,EN,cncflora_out_1
Stenandrium stenophyllum,EN,cncflora_out_1
Stenocephalum monticola,DD,cncflora_out_1
Stenogrammitis luetzelburgii,DD,cncflora_out_1
Stenopadus aracaensis,DD,cncflora_out_1
Stenopadus talaumifolius,DD,cncflora_out_1
Stenophalium almasense,VU,cncflora_out_1
Stenophalium heringeri,DD,cncflora_out_1
Stenospermation ulei,DD,cncflora_out_1
Stenostephanus lobeliiformis,DD,cncflora_out_1
Stephanopodium engleri,EN,cncflora_out_1
Stephanopodium engleri,EN,cncflora_out_0
Stephanopodium estrellense,EN,cncflora_out_1
Stephanopodium magnifolium,EN,cncflora_out_1
Stephanopodium magnifolium,CR,cncflora_out_0
Stephanopodium sessile,EN,cncflora_out_1
Sterculia albidiflora,DD,cncflora_out_1
Sterculia curiosa,LC,cncflora_out_1
Sterculia excelsa,LC,cncflora_out_1
Sterculia rigidifolia,DD,cncflora_out_1
Sterigmapetalum plumbeum,DD,cncflora_out_1
Stevia alternifolia,NT,cncflora_out_1
Stevia camporum,LC,cncflora_out_1
Stevia catharinensis,EN,cncflora_out_1
Stevia dubia,DD,cncflora_out_1
Stevia hilarii,CR,cncflora_out_1
Stevia leptophylla,EN,cncflora_out_1
Stevia organensis,EN,cncflora_out_1
Stevia organensis,NT,cncflora_out_0
Stevia pohliana,NT,cncflora_out_1
Stevia resinosa,VU,cncflora_out_1
Stevia riedelli,EN,cncflora_out_1
Stevia selloi,VU,cncflora_out_1
Stevia verticillata,DD,cncflora_out_1
Steyermarkina dispalata,VU,cncflora_out_1
Stifftia fruticosa,VU,cncflora_out_1
Stifftia parviflora,DD,cncflora_out_1
Stigmaphyllon affine,VU,cncflora_out_1
Stigmaphyllon angustilobum,LC,cncflora_out_1
Stigmaphyllon bradei,CR,cncflora_out_1
Stigmaphyllon carautae,CR,cncflora_out_1
Stigmaphyllon carautae,CR,cncflora_out_0
Stigmaphyllon crenatum,EN,cncflora_out_1
Stigmaphyllon glabrum,CR,cncflora_out_1
Stigmaphyllon harleyi,EN,cncflora_out_1
Stigmaphyllon hatschbachii,DD,cncflora_out_1
Stigmaphyllon jobertii,DD,cncflora_out_1
Stigmaphyllon macedoanum,CR,cncflora_out_1
Stigmaphyllon mattogrossense,CR,cncflora_out_1
Stigmaphyllon vitifolium,CR,cncflora_out_1
Stigmatosema hatschbachii,CR,cncflora_out_1
Stillingia loranthacea,EN,cncflora_out_1
Stillingia oppositifolia,LC,cncflora_out_1
Stilpnopappus cearensis,DD,cncflora_out_1
Stilpnopappus semirianus,EN,cncflora_out_1
Stilpnopappus suffruticosus,CR,cncflora_out_1
Stilpnopappus tomentosus,NT,cncflora_out_1
Stomatanthes dentatus,LC,cncflora_out_1
Stomatanthes dictyophyllus,LC,cncflora_out_1
Stomatanthes loefgrenii,CR,cncflora_out_1
Streblacanthus dubiosus,EN,cncflora_out_1
Streptochaeta spicata,LC,cncflora_out_1
Streptostachys lanciflora,DD,cncflora_out_1
Stromanthe porteana,LC,cncflora_out_1
Stromanthe schottiana,LC,cncflora_out_1
Strophopappus bicolor,EN,cncflora_out_1
Strophopappus ferrugineus,EN,cncflora_out_1
Struthanthus armandianus,DD,cncflora_out_1
Struthanthus dorothyi,CR,cncflora_out_1
Struthanthus harlingianus,DD,cncflora_out_1
Struthanthus involucratus,DD,cncflora_out_1
Struthanthus maricensis,CR,cncflora_out_1
Struthanthus microstylus,CR,cncflora_out_1
Struthanthus pentamerus,EN,cncflora_out_1
Struthanthus planaltinae,EN,cncflora_out_1
Struthanthus pusillifolius,EN,cncflora_out_1
Struthanthus rufo-furfuraceus,DD,cncflora_out_1
Strychnos atlantica,NT,cncflora_out_1
Strychnos bicolor,LC,cncflora_out_1
Strychnos cerradoensis,DD,cncflora_out_1
Strychnos dantaensis,CR,cncflora_out_1
Strychnos gardneri,LC,cncflora_out_1
Strychnos jacarepiensis,CR,cncflora_out_1
Strychnos nigricans,LC,cncflora_out_1
Strychnos rubiginosa,LC,cncflora_out_1
Strychnos trinervis,LC,cncflora_out_1
Stryphnodendron adstringens,LC,cncflora_out_1
Stryphnodendron coriaceum,LC,cncflora_out_1
Stryphnodendron occhionianum,LC,cncflora_out_1
Stryphnodendron racemiferum,LC,cncflora_out_1
Stylogyne araujoana,DD,cncflora_out_1
Stylogyne leptantha,EN,cncflora_out_1
Stylogyne sordida,CR,cncflora_out_1
Stylosanthes nunoi,DD,cncflora_out_1
Stylotrichium corymbosum,EN,cncflora_out_1
Stylotrichium edmundoi,EN,cncflora_out_1
Stylotrichium glomeratum,CR,cncflora_out_1
Stylotrichium sucrei,EN,cncflora_out_1
Styrax acuminatus,LC,cncflora_out_1
Styrax griseus,NT,cncflora_out_1
Sucrea maculata,EN,cncflora_out_1
Sucrea sampaiana,EN,cncflora_out_1
Svitramia integerrima,EN,cncflora_out_1
Svitramia minor,VU,cncflora_out_1
Svitramia petiolata,DD,cncflora_out_1
Svitramia wurdackiana,VU,cncflora_out_1
Swartzia acutifolia,LC,cncflora_out_1
Swartzia alagoensis,EN,cncflora_out_1
Swartzia alternifoliolata,EN,cncflora_out_1
Swartzia arborescens,LC,cncflora_out_1
Swartzia arenophila,EN,cncflora_out_1
Swartzia arumateuana,LC,cncflora_out_1
Swartzia bahiensis,VU,cncflora_out_1
Swartzia capixabensis,DD,cncflora_out_1
Swartzia coriaceifolia,DD,cncflora_out_1
Swartzia curranii,DD,cncflora_out_1
Swartzia dipetala,VU,cncflora_out_1
Swartzia discocarpa,EN,cncflora_out_1
Swartzia duckei,NT,cncflora_out_1
Swartzia euxylophora,EN,cncflora_out_1
Swartzia fimbriata,DD,cncflora_out_1
Swartzia flaemingii,LC,cncflora_out_1
Swartzia glazioviana,VU,cncflora_out_1
Swartzia glazioviana,VU,cncflora_out_0
Swartzia ingens,VU,cncflora_out_1
Swartzia krukovii,EN,cncflora_out_1
Swartzia langsdorffii,LC,cncflora_out_1
Swartzia laurifolia,LC,cncflora_out_1
Swartzia linharensis,EN,cncflora_out_1
Swartzia linharensis,VU,cncflora_out_0
Swartzia lucida,LC,cncflora_out_1
Swartzia manausensis,LC,cncflora_out_1
Swartzia mangabalensis,DD,cncflora_out_1
Swartzia micrantha,EN,cncflora_out_1
Swartzia multijuga,LC,cncflora_out_1
Swartzia oriximinaensis,DD,cncflora_out_1
Swartzia pickelii,LC,cncflora_out_1
Swartzia prancei,DD,cncflora_out_1
Swartzia prolata,EN,cncflora_out_1
Swartzia revoluta,EN,cncflora_out_1
Swartzia riedelii,VU,cncflora_out_1
Swartzia rondoniensis,DD,cncflora_out_1
Swartzia rugosa,VU,cncflora_out_1
Swartzia simplex,LC,cncflora_out_1
Swartzia submontana,CR,cncflora_out_1
Swartzia thomasii,EN,cncflora_out_1
Swartzia tomentifera,LC,cncflora_out_1
Swartzia ulei,LC,cncflora_out_1
Swietenia macrophylla,VU,cncflora_out_1
Syagrus botryophora,LC,cncflora_out_1
Syagrus glaucescens,VU,cncflora_out_1
Syagrus macrocarpa,EN,cncflora_out_1
Syagrus mendanhensis,CR,cncflora_out_1
Syagrus picrophylla,VU,cncflora_out_1
Syagrus pseudococos,LC,cncflora_out_1
Syagrus romanzoffiana,LC,cncflora_out_1
Syagrus ruschiana,VU,cncflora_out_1
Syagrus schizophylla,NT,cncflora_out_1
Syagrus smithii,LC,cncflora_out_1
Syagrus weddelliana,EN,cncflora_out_1
Syagrus werdermannii,LC,cncflora_out_1
Symphyopappus casarettoi,LC,cncflora_out_1
Symphyopappus lymansmithii,NT,cncflora_out_1
Symphyopappus lymansmithii,NT,cncflora_out_0
Symphyopappus uncinatus,EN,cncflora_out_1
Symplocos altissima,DD,cncflora_out_1
Symplocos altissima,DD,cncflora_out_0
Symplocos angulata,CR,cncflora_out_1
Symplocos corymboclados,EN,cncflora_out_1
Symplocos corymboclados,EN,cncflora_out_0
Symplocos dasyphylla,EN,cncflora_out_1
Symplocos falcata,LC,cncflora_out_1
Symplocos glaberrima,EN,cncflora_out_1
Symplocos glaberrima,EN,cncflora_out_0
Symplocos glandulosomarginata,LC,cncflora_out_1
Symplocos glaziovii,DD,cncflora_out_1
Symplocos inopinata,EN,cncflora_out_1
Symplocos insolita,EN,cncflora_out_1
Symplocos itatiaiae,EN,cncflora_out_1
Symplocos itatiaiae,EN,cncflora_out_0
Symplocos microstyla,CR,cncflora_out_1
Symplocos neglecta,CR,cncflora_out_1
Symplocos neglecta,CR,cncflora_out_0
Symplocos occulta,DD,cncflora_out_1
Symplocos organensis,EN,cncflora_out_1
Symplocos organensis,EN,cncflora_out_0
Symplocos platyphylla,LC,cncflora_out_1
Symplocos pycnobotrya,EN,cncflora_out_1
Symplocos revoluta,LC,cncflora_out_1
Symplocos rhamnifolia,CR,cncflora_out_1
Symplocos rhamnifolia,EN,cncflora_out_0
Symplocos rizzinii,CR*,cncflora_out_1
Symplocos saxatilis,CR,cncflora_out_1
Symplocos tenuifolia,LC,cncflora_out_1
Syngonanthus bracteosus,DD,cncflora_out_1
Syngonanthus caulescens,LC,cncflora_out_1
Syngonanthus helminthorrhizus,LC,cncflora_out_1
Syngonanthus hygrotrichus,EN,cncflora_out_1
Syngonanthus incurvifolius,CR,cncflora_out_1
Syngonanthus itambeensis,EN,cncflora_out_1
Syngonanthus laricifolius,VU,cncflora_out_1
Syngonanthus latifolius,DD,cncflora_out_1
Syngonanthus niger,DD,cncflora_out_1
Syngonanthus vittatus,EN,cncflora_out_1
Syngonanthus widgrenianus,DD,cncflora_out_1
Tabebuia cassinoides,VU,cncflora_out_1
Tabebuia cassinoides,EN,cncflora_out_0
Tabebuia elliptica,LC,cncflora_out_1
Tabebuia obtusifolia,LC,cncflora_out_1
Tabebuia reticulata,LC,cncflora_out_1
Tabernaemontana brasiliensis,DD,cncflora_out_1
Tabernaemontana cumata,EN,cncflora_out_1
Tabernaemontana cumata,EN,cncflora_out_0
Tabernaemontana muricata,LC,cncflora_out_1
Taccarum peregrinum,LC,cncflora_out_1
Tachia siwertii,DD,cncflora_out_1
Tachigali acrensis,CR,cncflora_out_1
Tachigali argyrophylla,DD,cncflora_out_1
Tachigali beaurepairei,EN,cncflora_out_1
Tachigali beaurepairei,VU,cncflora_out_0
Tachigali candelabrum,EN,cncflora_out_1
Tachigali catingae,DD,cncflora_out_1
Tachigali densiflora,LC,cncflora_out_1
Tachigali denudata,EN,cncflora_out_1
Tachigali denudata,NT,cncflora_out_0
Tachigali friburgensis,LC,cncflora_out_1
Tachigali fusca,DD,cncflora_out_1
Tachigali hypoleuca,DD,cncflora_out_1
Tachigali paratyensis,LC,cncflora_out_1
Tachigali pilgeriana,NT,cncflora_out_1
Tachigali pilgeriana,NT,cncflora_out_0
Tachigali rugosa,NT,cncflora_out_1
Tachigali rugosa,NT,cncflora_out_0
Tachigali spathulipetala,EN,cncflora_out_1
Tachigali spathulipetala,VU,cncflora_out_0
Tachigali urbaniana,LC,cncflora_out_1
Tacinga braunii,VU,cncflora_out_1
Tacinga funalis,DD,cncflora_out_1
Tacinga inamoena,DD,cncflora_out_1
Tacinga palmadora,LC,cncflora_out_1
Tacinga saxatilis,LC,cncflora_out_1
Tacinga saxatilis subsp. estevesii,DD,cncflora_out_1
Tacinga werneri,DD,cncflora_out_1
Talisia angustifolia,LC,cncflora_out_1
Talisia douradensis,DD,cncflora_out_1
Talisia ghilleana,EN,cncflora_out_1
Talisia granulosa,CR,cncflora_out_1
Talisia marleneana,LC,cncflora_out_1
Talisia parviflora,VU,cncflora_out_1
Talisia subalbens,NT,cncflora_out_1
Talisia subalbens,VU,cncflora_out_0
Tapura follii,CR,cncflora_out_1
Tapura lanceolata,LC,cncflora_out_1
