"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","identifiedBy","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","dayIdentified","individualCount","fieldNumber","relatedCatalogItem","sex"
"344","2017-09-11 17:08:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Silva Manso, ALP","22",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Gardner",NA,NA,NA,NA,"P06P2N0017","prov. Mato Grosso ad Cuiaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2017-09-11 17:08:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Gardner, G","3796",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Gardner","Goiás",NA,NA,NA,"P06P2N0017","Habitat prov. Goyaz in fruticetis ad Arrayas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2017-09-11 17:08:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Regnell, AF","lll667",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,"Gardner",NA,NA,NA,NA,"P06P2N0017","ad Caldas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2017-09-11 17:08:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Stephan, MD","s.n.",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,"Gardner",NA,NA,NA,NA,"P06P2N0017","ad Congonhas do Campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2017-09-11 17:08:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Pohl, JBE","482-3",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Gardner","Minas Gerais",NA,NA,NA,"P06P2N0017","ad Lagoa Santa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2017-09-11 17:08:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Stephan, MD","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Gardner",NA,NA,NA,NA,"P06P2N0017","ad Congonhas do Campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2017-09-11 17:08:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Claussen, P","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Gardner",NA,NA,NA,NA,"P06P2N0017","prov. Minas Geraes, e. gr. ad Cachoeira do Campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2017-09-11 17:08:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Silva Manso, ALP","23",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Gardner",NA,NA,NA,NA,"P06P2N0017","prov. Mato Grosso ad Cuiaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2017-09-11 17:08:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Gardner","Minas Gerais",NA,NA,NA,"P06P2N0017","ad Lagoa Santa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2017-09-11 17:08:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Claussen, P","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Gardner",NA,NA,NA,NA,"P06P2N0017","prov. Minas Geraes, e. gr. ad Cachoeira do Campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2017-09-11 17:08:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Martius, C","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Herb. Fl. Bras. 730",NA,NA,NA,"Gardner",NA,NA,NA,NA,"P06P2N0017","prov. Minas Geraes, e. gr. ad Cachoeira do Campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2017-09-11 17:08:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Silva Manso, ALP","10",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Gardner",NA,NA,NA,NA,"P06P2N0017","prov. Mato Grosso ad Cuiaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2017-09-11 17:08:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Herb. Fl. Bras. 730",NA,NA,NA,"Gardner",NA,NA,NA,NA,"P06P2N0017","prov. Minas Geraes, e. gr. ad Cachoeira do Campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2017-09-11 17:08:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Gardner",NA,NA,NA,NA,"P06P2N0017","prov. Minas Geraes, e. gr. ad Cachoeira do Campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2017-09-11 17:08:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Gardner",NA,NA,NA,NA,"P06P2N0017","prov. Minas Geraes, e. gr. ad Cachoeira do Campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2017-09-11 17:08:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Burchell, WJ","6887",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Gardner","Goiás",NA,"-50.133333","-15.933333","P06P2N0017","Caminho de Bacopary",NA,NA,NA,NA,NA,NA,"-50.133333","-15.933333",NA,NA,NA,NA,NA,NA,NA,NA
"360","2017-09-11 17:08:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Regnell, AF","667",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Gardner","Minas Gerais","Caldas","-46.3861","-21.9236","P06P2N0017","ad Caldas",NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2017-09-11 17:08:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Gardner","Minas Gerais",NA,NA,NA,"P06P2N0017","ad Lagoa Santa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2020-03-04 16:04:03-03","UNESP-IS","HISA","616","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Noronha,M.R.P et al","643","1988","04","14",NA,"Brasil",NA,NA,"Cerrado.Arbusto, ca 60cm, flores roxas.",NA,"Magnoliophyta","Asterales","(Gardner) H.Rob.","Mato Grosso do Sul","Selvíria","-51.407222","-20.361111",NA,"Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira",NA,NA,NA,NA,"Riviera,V.L&Fonseca,L",NA,"51w24'26''","20s21'40''","2002","11","Magnoliopsida",NA,NA,NA,NA,NA
"363","2019-11-21 10:00:52-03","IBt","SP","103127","S","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Irwin, HS; Grear, JW; Souza, R; Reis dos Santos, R","14174","1966","03","28",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Gardner) H.Rob.","Goiás",NA,NA,NA,NA,"Rio Paraná, ca. 35 km N of Formosa on road to São Gabriel","950","950",NA,NA,"Simão Bianchini, R",NA,NA,NA,"2016","01",NA,"06",NA,NA,NA,NA
"364","2019-11-21 10:00:52-03","IBt","SP","179428","S","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Pirani, JR; Cordeiro, I; Longhi Wagner, HM; Hensold, N","CFSC8005","1982","03","21",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Gardner) H.Rob.","Minas Gerais","Santana de Pirapama","-43.9","-18.916667",NA,"Faz. Inhame (Serra Mineira)",NA,NA,NA,NA,"Simão Bianchini, R",NA,"-43.9","-18.916667","2016","01",NA,"06",NA,NA,NA,NA
"365","2019-11-21 10:00:52-03","IBt","SP","69008","S","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Macedo, A","2391","1950","04","15",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Gardner) H.Rob.",NA,NA,NA,NA,NA,"São Vicente",NA,NA,NA,NA,"Simão Bianchini, R",NA,NA,NA,"2016","01",NA,"06",NA,NA,NA,NA
"366","2019-11-21 10:00:52-03","IBt","SP","356761","S","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Ganev, W","562","1992","06","25",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Gardner) H.Rob.","Bahia","Abaíra","-41.6636009216309","-13.2496995925903",NA,"Estrada Abaíra - Piatã, radiador acima do garimpo velho","115","115","26531","auto","Simão Bianchini, R",NA,NA,NA,"2016","01",NA,"06",NA,NA,NA,NA
"367","2019-11-21 10:00:52-03","IBt","SP","361729","S","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Vidal, J","I-479","1945",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Gardner) H.Rob.","Bahia","Santa Rita de Cássia","-44.519401550293","-11.0086002349854",NA,NA,NA,NA,"61824","auto","Simão Bianchini, R",NA,NA,NA,"2016","01",NA,"06",NA,NA,NA,NA
"368","2019-11-21 10:00:52-03","IBt","SP","236185","S","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Equipe do Jardim Botânico de Brasília","663","1986","04","11",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Gardner) H.Rob.","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,"Jardim Botânico de Brasília. Ca. 20 km SE de Brasília","1150","1150","70570","auto","Simão Bianchini, R",NA,NA,NA,"2016","01",NA,"06",NA,NA,NA,NA
"369","2019-11-21 10:00:52-03","IBt","SP","103542","S","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Irwin, HS; Grear, JW; Souza, R; Reis dos Santos, R","15201","1966","04","21",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Gardner) H.Rob.","Goiás","Formosa","-47.334400177002","-15.5371999740601",NA,"Near Corrego Extrema, ca. 38 km NE of Formosa","800","800","113054","auto","Simão Bianchini, R",NA,NA,NA,"2016","01",NA,"06",NA,NA,NA,NA
"370","2019-11-21 10:00:52-03","IBt","SP","20050","S","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Regnell","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Gardner) H.Rob.","Minas Gerais","Caldas","-46.386100769043","-21.9235992431641",NA,NA,NA,NA,"25710","auto","Simão Bianchini, R",NA,NA,NA,"2016","01",NA,"06",NA,NA,NA,NA
"371","2019-11-21 10:00:52-03","IBt","SP","45526","S","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Macedo, A","1791","1949","04","02",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Gardner) H.Rob.","Minas Gerais","Ituiutaba","-49.4650001525879","-18.968900680542",NA,"Carmo",NA,NA,"50022","auto","Simão Bianchini, R",NA,NA,NA,"2016","01",NA,"06",NA,NA,NA,NA
"372","2019-11-21 10:00:52-03","IBt","SP","43698","S","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Mello Barreto","4172","1933","03","29",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Gardner) H.Rob.","Minas Gerais","Nova Lima","-43.8466987609863","-19.9855995178223",NA,"Rio Acima",NA,NA,"29211","auto","Simão Bianchini, R",NA,NA,NA,"2016","01",NA,"06",NA,NA,NA,NA
"373","2019-11-21 10:00:52-03","IBt","SP","32855","S","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Brade, AC; Altamiro","s.n.","1945","04","17",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Gardner) H.Rob.","Minas Gerais","São Sebastião do Paraíso","-46.9914016723633","-20.9169006347656",NA,"Fazenda da Cachoeira",NA,NA,"24792","auto","Simão Bianchini, R",NA,NA,NA,"2016","01",NA,"06",NA,NA,NA,NA
"374","2019-11-21 10:00:52-03","IBt","SP","267942","S","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Leitão Filho, HF","783","1969","03","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Gardner) H.Rob.","São Paulo","Capão Bonito","-48.3400001525879","-24",NA,NA,NA,NA,"39505","auto","Simão Bianchini, R",NA,NA,NA,"2016","01",NA,"06",NA,NA,NA,NA
"375","2019-11-21 10:00:52-03","IBt","SP","16096","S","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Russel, A","CGG4029","1898","05",NA,NA,"Brasil",NA,NA,"nº 366 do coletor","SP023748",NA,NA,"(Gardner) H.Rob.","São Paulo","Itú","-47.2900009155273","-23.2600002288818","SP023748",NA,NA,NA,"22309","auto","Mamede, MCH",NA,NA,NA,"2012","05",NA,NA,NA,NA,NA,NA
"376","2019-11-21 10:00:52-03","IBt","SP","59084","S","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Handro, O","477","1955","04","18",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Gardner) H.Rob.","São Paulo","Mogi Guaçu","-46.9421997070312","-22.372200012207",NA,"Fazenda Campininha, Perto de Pádua Sales",NA,NA,"39309","auto","Simão Bianchini, R",NA,NA,NA,"2016","01",NA,"07",NA,NA,NA,NA
"377","2019-11-21 10:00:52-03","IBt","SP","97336","S","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Coleman, JR","292","1966","02","17",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Gardner) H.Rob.","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,"Parque do Estado",NA,NA,"53584","auto","Simão Bianchini, R",NA,NA,NA,"2016","01",NA,"06",NA,NA,NA,NA
"378","2019-11-21 10:00:52-03","IBt","SP","268905","S","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Leitão Filho, HF","816","1969","04","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Gardner) H.Rob.","São Paulo","Sorocaba","-47.4500007629395","-23.5",NA,NA,NA,NA,"17154","auto","Simão Bianchini, R",NA,NA,NA,"2016","01",NA,"06",NA,NA,NA,NA
"379","2010-08-16 16:38:07-03","GH","HU-HERB","GH 00013689","PreservedSpecimen","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","George Gardner","3796",NA,NA,NA,"South America","Brazil","Sheet",NA,NA,NA,NA,NA,"Gardner","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,"3796",NA,"undetermined"
"380","2014-09-23 10:56:54-03","G","G","G00012408","S","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Gardner, G.","3796","1841",NA,"00","AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00012408",NA,NA,"Gardner",NA,NA,"-53.08972222","-10.77305556",NA,NA,NA,NA,NA,NA,"?","TYPUS of Vernonia elegans Gardner","-53.08972222","-10.77305556",NA,NA,NA,NA,NA,NA,NA,NA
"381","2014-09-23 10:56:54-03","G","G","G00304786","S","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Gardner, G.","3796",NA,NA,NA,"AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=235613&base=img&lang=en","G00304786",NA,NA,"Gardner","Goias",NA,"-49.56972222","-15.81194444","G00304786",NA,NA,NA,NA,NA,"?","TYPUS of Vernonia elegans Gardner","-49.56972222","-15.81194444",NA,NA,NA,NA,NA,NA,NA,NA
